,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
1711,serah gue gue maki cebong haha lucu banget cebong kafir nih sok iya data pintar mata haha sadar ceplos terus maki agama i,1,1,1,0,1,0,0,0,0,1,0,0
1712,bioskop transisi ekonomi ala arab saudi,0,0,0,0,0,0,0,0,0,0,0,0
1713,lihat orang sulit bisa bantu lihat pas susah bantu mampus tai,1,1,1,0,0,0,0,0,1,1,0,0
1714,adek ustad otak nangkring dengkul susah jalan bantu amplop biar oceh utara kidulnade ustad pelihara jenggot bandot doyan provokator diapaapainnade ustad perut bun,1,1,1,0,0,0,1,0,0,1,0,0
1715,eh anjing awas sih bawa orang back stage gue kepret pakai ahgabong bodoh,1,1,0,1,0,0,0,0,1,0,1,0
1716,cocok ejek bom kampung kasih mati orang,1,1,1,0,0,0,0,0,1,1,0,0
1717,gubernur sambut presiden,0,0,0,0,0,0,0,0,0,0,0,0
1718,ngentot,0,1,0,0,0,0,0,0,0,0,0,0
1719,kelas presiden paham atur indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
1720,cindy ngewe,0,1,0,0,0,0,0,0,0,0,0,0
1721,antek komunis nya teriak huuuu taufik ismail hafizhahullah,1,0,0,1,0,1,0,0,0,0,1,0
1722,momen giat budaya rencana ribu warga badui banjir kota serang exciting banten seba baduy generasi pesona indonesia cilegon,0,0,0,0,0,0,0,0,0,0,0,0
1723,cacat anjir sinyal,0,1,0,0,0,0,0,0,0,0,0,0
1724,warga pasar asing diam,0,0,0,0,0,0,0,0,0,0,0,0
1725,pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohon international flower festival,0,0,0,0,0,0,0,0,0,0,0,0
1726,penting nasional bicara ember bicara data modal congor ludah bunting,1,1,1,0,0,0,0,0,1,1,0,0
1727,pantat balita bopeng iya,0,1,0,0,0,0,0,0,0,0,0,0
1728,hadap cebong santai mbakkalo santai kesal bikin cebong emosi,1,1,1,0,0,0,0,0,1,1,0,0
1729,bravo buah jatuh pohon pohon buah pohon congor burukbuahnya,0,1,0,0,0,0,0,0,0,0,0,0
1730,aneh komisi berantas korupsi bubar ott rakyat,1,0,1,0,0,0,0,0,1,1,0,0
1731,faktor alam rawan faktor nonteknis lempar kakak lintas,0,0,0,0,0,0,0,0,0,0,0,0
1732,pimpin amp kualitas senantiasa cari jalan selesai kondusif rakyat bijak gelak salah orang lainakhir zaman ramai kalang umat orang munafik islam si,0,0,0,0,0,0,0,0,0,0,0,0
1733,aparat sipiltni polisi republik indonesia rumah sedia presiden jokowi april,0,0,0,0,0,0,0,0,0,0,0,0
1734,gosip orang iri sebar orang bodoh terima orang,0,1,0,0,0,0,0,0,0,0,0,0
1735,mohon bantu saudarasaudara ahmadiyah depok masjid segel pemdadulu pilih presiden coblos jokowijk,1,0,0,1,1,0,0,0,0,0,1,0
1736,hehe sanggup debat gue tuduh cina tipikal bani kampret,1,1,0,1,0,0,0,0,1,0,1,0
1737,manfaat politik rezim,0,0,0,0,0,0,0,0,0,0,0,0
1738,jokowi agus harimurti yudhoyono lawan prabowo tau jokowi,1,0,1,0,0,0,0,0,1,1,0,0
1739,ustad gim gim nama lupa ujar cebong kampret henti mesti henti ujar kafir dajjal,1,1,1,0,0,0,0,0,1,1,0,0
1740,deh nangkring nangkring pohon ya susah beda kunti,0,0,0,0,0,0,0,0,0,0,0,0
1741,burung dara terbang hulu burung nuri sayap biru satu suara pilih pilih presiden mancing ikan malam ikan makan campur ketan ayo menang partai islam hancur partai setan allahu akbar,1,1,0,1,1,0,0,0,0,0,0,1
1742,khalifah prof sunatullah pasti tuhan malaikat iri hati tuju nama iblis tugas manusia khalifatullah ambil hikmah bijaksana,0,0,0,0,0,0,0,0,0,0,0,0
1743,mana sistem pilih langsung incumbent untung jabat presiden batas pimpin presiden,0,0,0,0,0,0,0,0,0,0,0,0
1744,nikah kepala teknologi alam budaya lahir turun nganga,0,0,0,0,0,0,0,0,0,0,0,0
1745,ya allah sinyal axis geblek banget,1,1,0,1,0,0,0,0,1,0,1,0
1746,tau ah bicara onta,1,1,1,0,0,0,0,0,1,1,0,0
1747,jempol lebih bacot,0,1,0,0,0,0,0,0,0,0,0,0
1748,bela cari bela cari sensasi ya gua bangga ajar mata ajar doang anjing,1,1,1,0,0,0,0,0,1,1,0,0
1749,besok besok budek salah pentagon,0,1,0,0,0,0,0,0,0,0,0,0
1750,bawang putih orang kafir cina paham komunis awas bawang putih tar bikin negara indonesia,1,0,0,1,0,1,0,0,0,0,1,0
1751,wkwk admin tolol kuadrat,1,1,1,0,0,0,0,0,1,1,0,0
1752,bank badan usaha milik negara pinjam uang cina publik perintah pinjam bangun infrastruktur fasilitas cina kuasa newmont buat kongkalikong,0,0,0,0,0,0,0,0,0,0,0,0
1753,jawa timur anti berita hoaks pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
1754,pikir air mineral pagi minum pas setir habis kebelet tai keburu imsak,0,0,0,0,0,0,0,0,0,0,0,0
1755,weh inibisa gawat citra anjing,0,1,0,0,0,0,0,0,0,0,0,0
1756,apes antek orde baruyah sah sah mimpi orde,0,0,0,0,0,0,0,0,0,0,0,0
1757,potensi lokasi ajar daerah toreh sabrang kidul purwosari girimulyo cocok tanam salak dongkrak ekonomi seharihari,0,0,0,0,0,0,0,0,0,0,0,0
1758,twit in english makna budget hot twit melayu makna sok kampung twit islam makna budget alim,0,0,0,0,0,0,0,0,0,0,0,0
1759,mending bikin google borang takut ngerap usil bejat,0,0,0,0,0,0,0,0,0,0,0,0
1760,alah tai kacang lupa kulit maki jyp,0,1,0,0,0,0,0,0,0,0,0,0
1761,munafik seok jin hyung cocok lembut,0,0,0,0,0,0,0,0,0,0,0,0
1762,cinta buta cinta murni luhur butuh buta anda cinta kuasa diri timbang,0,0,0,0,0,0,0,0,0,0,0,0
1763,islam nusantara beda cebong nusantara,1,1,0,1,1,0,0,0,0,0,1,0
1764,sadar bahasa kampretcebong pantassetelah sekian tebar bahasa sara benci kafir cina pkidsb munafik,1,1,0,1,0,0,0,0,1,0,1,0
1765,korup om partai demokrasi indonesia juang skill terpendamn,1,0,0,1,0,0,0,0,1,0,1,0
1766,aye senang banget foto mesra presiden jokowi ulama,0,0,0,0,0,0,0,0,0,0,0,0
1767,belek bicara gue,1,1,1,0,0,0,0,0,1,1,0,0
1768,masuk jokowi tokoh muslim pengaruh dunia dasar lembaga survei the muslim bukti juang presiden umat muslim indonesia tokoh muslim pengaruh jokowi muslimin indonesia media indonesia,0,0,0,0,0,0,0,0,0,0,0,0
1769,ancuran tai burung hancur tai burung,0,0,0,0,0,0,0,0,0,0,0,0
1770,oh iya kayak trans papua tahap selesai jokowi bilang terima kasih pimpin selesai selesai presiden ya bilang terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
1771,presiden mesti posisi minggu publikasi media nasional internasional rutin ada rangka promosi asi games jokowi pacu promosi asi games yuk,0,0,0,0,0,0,0,0,0,0,0,0
1772,erti puisi sih minggu pas tonton acara bentara budaya suka ya pas baca ya kali tau kasih referensi,0,0,0,0,0,0,0,0,0,0,0,0
1773,jiun salah pilih taehyung v bts idola tai untung banget fanboy jiun sayang ku,0,0,0,0,0,0,0,0,0,0,0,0
1774,sangka susilo bambang yudhoyono fitnah jokowi susilo bambang yudhoyono diktator kayak jokowi,1,0,1,0,0,0,0,0,1,1,0,0
1775,ogah ajak pilih jokowi idiot,1,1,0,1,0,0,1,0,0,0,1,0
1776,cacat otak pelihara,1,1,1,0,0,0,1,0,0,1,0,0
1777,mata picek a duit paksa beli hutang release siap bank bayar dana urus dungu plus kocak ambil,1,1,1,0,0,0,1,0,0,1,0,0
1778,lakilaki pakai cincin tengkorak sepatu warna putih tahi lalat dagu perempuan mata sipit rambut manis senyum sederhana cinta bahagia,0,0,0,0,0,0,0,0,0,0,0,0
1779,beli temu barang beli gerai hauz sesuai cacat beli hauz jamin kembali barang harga syarat tentu laku haus mini quiz hauzidnyuk kawan ikut,0,0,0,0,0,0,0,0,0,0,0,0
1780,sekolahagama merah ya sekolah kapar kafir made in saudi handphone chinakasihan gue hidup lojgn gila ya jokowi periode ahok bebas tuan guru bajang,1,1,1,0,0,0,0,0,1,1,0,0
1781,banci kaleng,1,1,1,0,0,0,0,1,0,1,0,0
1782,kampret zonkdimata salah pakde jokowi perintah prabowo mata,1,1,1,0,0,0,0,0,1,1,0,0
1783,hutang ribu trilliunamp sengaja tambah utang rezim jokowi nasionalis pancasilais prediksi sengaja hancur negara satu republik indonesia biar gadai pertiwiterjual as,1,0,1,0,0,0,0,0,1,1,0,0
1784,korban rezim komunis angka tanggungtanggung juta darah manusia cecer paham halal,1,0,1,0,0,1,0,0,0,1,0,0
1785,trend tren sepatu eeeeeeee tren me meee bentuk pasar pasar eee pamer sini,0,0,0,0,0,0,0,0,0,0,0,0
1786,ahok jamban bela aparat kristen cina kafir berani menghi,1,1,0,1,1,0,0,0,0,0,1,0
1787,orang amien sih tuebelah agama hak andatapi sayang otak maling teriak maling resmi tahan komisi berantas korupsi,1,1,1,0,0,0,0,0,1,1,0,0
1788,mampus kunyuk,1,1,1,0,0,0,0,0,1,1,0,0
1789,benowo budaya papua filosofi konsep bendera merah putih bendera indonesia satu bas ribu pulau agam budaya indonesia cinta karya anak bangsa,0,0,0,0,0,0,0,0,0,0,0,0
1790,vivo grand launch siar langsung candi borobudur stasiun televisi nasional saksi padu sempurna teknologi mutakhir budaya fashion maret jam malam vivo,0,0,0,0,0,0,0,0,0,0,0,0
1791,tionghoa kayak putus sekolah banyak dugem,1,0,0,1,0,1,0,0,0,0,1,0
1792,ya mundur bunuh rakyat perlahan,1,0,1,0,0,0,0,0,1,1,0,0
1793,gubernur jawa timur baik jembatan widang selesai lebaran,0,0,0,0,0,0,0,0,0,0,0,0
1794,gobloggoblogin pagi,0,1,0,0,0,0,0,0,0,0,0,0
1795,kayak banci jancuk,1,1,1,0,0,0,0,1,0,1,0,0
1796,awak doa sih setya novanto cape matimudahmudahan setya novanto mati nya banda,1,0,1,0,0,0,0,0,1,1,0,0
1797,jujur nabi muhammad catut nama tuhan legal jahat lukman,1,0,0,1,1,0,0,0,0,0,1,0
1798,gue trauma beli pulsa sedot mulu bangsat tri indosat kayak,1,1,0,1,0,0,0,0,1,0,1,0
1799,ulama milik dalam ilmu sikap masyarakat kasih sayang mari mulia,0,0,0,0,0,0,0,0,0,0,0,0
1800,tulis sportivitas salah sportivitas ahai banci kaleng kena goreng malu sih gembel warung internet,1,1,1,0,0,0,0,1,0,1,0,0
1801,capai presiden jokowi tinjau progres bangun bandara kertajati,0,0,0,0,0,0,0,0,0,0,0,0
1802,khawatir partai komunis indonesia teriak partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
1803,ya iya minion main duo daddy fajarardianto,0,0,0,0,0,0,0,0,0,0,0,0
1804,tuntut golkar pecat setya novanto dewan wakil rakyat bela mundur pimpin malu,1,0,0,1,0,0,0,0,1,0,0,1
1805,negara terjualninilah hebat lek jokowi negara keteng kuasa perintah negara calon pegawai negeri sipil khusus sinamata sipit perkosa negara khianat dasar partai komunis indonesia,1,1,1,0,0,1,0,0,0,1,0,0
1806,bangsat banci,1,1,1,0,0,0,0,1,0,1,0,0
1807,tertawa sipit dua,0,0,0,0,0,0,0,0,0,0,0,0
1808,eh jancuk mana,0,1,0,0,0,0,0,0,0,0,0,0
1809,baca ulang ulang erti gara gara libur goblok,0,1,0,0,0,0,0,0,0,0,0,0
1810,berat ciri fisik langsing mata sipit hidung mancung,0,0,0,0,0,0,0,0,0,0,0,0
1811,bu vero harihari tani ahok gubernur daerah khusus ibukota jakarta jalan sidang nista agama tabah beliau sungguh pribadi teguh,0,0,0,0,0,0,0,0,0,0,0,0
1812,ahok nista islam korban politik keji anak bangsa prestasi mati goblok coba,1,1,1,0,0,0,0,0,1,1,0,0
1813,cebong banyak istilah hasil,1,1,0,1,0,0,0,0,1,0,1,0
1814,well bertauntaun hidup dunia gaul orang haha nyaman bicara warna kulit mata sipit mama orang sunda asli meni papa turun orang cina,0,0,0,0,0,0,0,0,0,0,0,0
1815,bangkai kapal ganggu ekosistem sampah biota laut ikan ilmu ya,0,0,0,0,0,0,0,0,0,0,0,0
1816,sukses sukses prestasi sukses administrasi sukses laksana sukses ekonomi sukses waris bangga generasi cc,0,0,0,0,0,0,0,0,0,0,0,0
1817,speaker parlemen hutan rimba speaker ungka hormat kepala monyet party nyanyuk makan parlemen malaysia umnobn parlemen hutan rimba taman negara,1,1,0,1,0,0,0,0,1,0,1,0
1818,hobi utang jual assetnsibuk urusannjual isu radikalnimpor hasil taniternaknimpor tkanamnesia lupamiskinmoralitascuihhhndannrakyat plonga plongo rupiah miskin,1,1,1,0,0,0,0,0,1,1,0,0
1819,demo komisi berantas korupsi bawa pasu nasi bungkus biar,0,0,0,0,0,0,0,0,0,0,0,0
1820,halaqohampsilaturahmi ulama lampung serah mandat calon wakil presiden cak imin the next wakil presiden cak imin,0,0,0,0,0,0,0,0,0,0,0,0
1821,buta hati buta mata ok,0,0,0,0,0,0,0,0,0,0,0,0
1822,untung gereja katolik denial bobrok reformasi gereja,0,0,0,0,0,0,0,0,0,0,0,0
1823,isis alqaedah alir khawarij bahaya laten islam umat islam,0,0,0,0,0,0,0,0,0,0,0,0
1824,banyak minum kencing onta nih,1,1,1,0,0,0,0,0,1,1,0,0
1825,ketua komisi ih jokowi tolak hapus pilih kepala daerah langsung ketua komisi ih,0,0,0,0,0,0,0,0,0,0,0,0
1826,bilang bicara umat agama bodoh bilang umat islam logika goblokkalo bilang kitab suci parah hina agama k,1,1,1,0,0,0,0,0,1,1,0,0
1827,bacot ngentot pulsa doangdapet teman biar rantau orang kenal wkwk,1,1,1,0,0,0,0,0,1,1,0,0
1828,balas banget ih sih pecun gerak cepat ah,1,1,1,0,0,0,0,1,0,1,0,0
1829,kelam sinting bilang culture tiru buka luka maksud nya appreciate budaya itunsure gue habis pikirngue blok,0,1,0,0,0,0,0,0,0,0,0,0
1830,ferdinan pintar jaga congor sok jago lawan jokowi teman lihat serang kayak orang bego bilang jabat isi ruhut tumpul otak kakak,1,1,1,0,0,0,0,0,1,1,0,0
1831,ayo buang alquran kitab sampah,1,1,0,1,1,0,0,0,0,0,0,1
1832,biografi kh kholilurrahman cicit syaikhona kholil bangkal madura biografi kh kholilurrahman siapa kenal kh kholilurrahman ra lilur panggil ulama datang,0,0,0,0,0,0,0,0,0,0,0,0
1833,mata sipit bilang kayak korea pas bilang salah member snsd,0,0,0,0,0,0,0,0,0,0,0,0
1834,gus mus sikap santai gus yasin tanggap serang isu nista agama ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
1835,barakallah dukung hancur partai setan,1,0,0,1,0,0,0,0,1,0,0,1
1836,haha mantap inti ngentot,0,1,0,0,0,0,0,0,0,0,0,0
1837,wkwk masanwkwk yerin kotaro sipit asuh ya,0,0,0,0,0,0,0,0,0,0,0,0
1838,salah cebong,1,1,0,1,0,0,0,0,1,0,1,0
1839,rekam jejak didik formal fakultas ekonomi universitas gajah mada anies sandi,0,0,0,0,0,0,0,0,0,0,0,0
1840,,0,0,0,0,0,0,0,0,0,0,0,0
1841,ngentot diatasn,0,1,0,0,0,0,0,0,0,0,0,0
1842,orang gendut kontol mitos fakta p fetish latex p,0,1,0,0,0,0,0,0,0,0,0,0
1843,ulama jawa barat dukung presiden joko widodo pilih presiden,0,0,0,0,0,0,0,0,0,0,0,0
1844,betapa tubuh indonesia kepung sandera tubuh sasar rezim kukuh kuasa pengaruh sistem,0,0,0,0,0,0,0,0,0,0,0,0
1845,jokowi tommy amp cebong bunuh,1,1,0,1,0,0,0,0,1,0,1,0
1846,watak jenderal moeldoko baca beliau dunia bisnis moeldoko bekas panglima tentara nasional indonesia ahok usaha konglomerat tionghoa baret harga warga tentara nasional indonesia je,0,0,0,0,0,0,0,0,0,0,0,0
1847,lengser nih orang dasar kecut jokowi,1,0,1,0,0,0,0,0,1,1,0,0
1848,nama beli investasi dana equitymodal debtutang sedia pinjam degan bunga competitive milik asing milik milik indonesia,0,0,0,0,0,0,0,0,0,0,0,0
1849,presiden tahan uji tahan banting tawakal serah allah usaha ikhtiar pesimisme apa jokowi ajak masyarakat optimis,0,0,0,0,0,0,0,0,0,0,0,0
1850,norazam azam gila haha,0,1,0,0,0,0,0,0,0,0,0,0
1851,ah xinwen sial lesbi my tipikal of my girl banget,0,1,0,0,0,0,0,0,0,0,0,0
1852,prabowo jadi isu rohingya tekan perintah,1,0,1,0,0,0,0,0,1,1,0,0
1853,serius umat katolik renaissance,0,0,0,0,0,0,0,0,0,0,0,0
1854,pilih main rusia turki cina sih tax heaven alias angkat lightstick mu kawan sayid jalan tuang air damai,0,0,0,0,0,0,0,0,0,0,0,0
1855,maklum ya diri noob balas han,0,0,0,0,0,0,0,0,0,0,0,0
1856,ahok sosok komplit hati busuk ucap jijik buat kalah berengsek,1,1,1,0,0,0,0,0,1,1,0,0
1857,ngewe ayo kasih,0,0,0,0,0,0,0,0,0,0,0,0
1858,fiktif fiksi,0,0,0,0,0,0,0,0,0,0,0,0
1859,ahok korban rezim turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1
1860,teman kayak lesbi alas sadar jalan pilih depan sembuh,0,0,0,0,0,0,0,0,0,0,0,0
1861,khianat negara satu republik indonesia komplot putus rugi negara tenggelam komplot moncong babi antek partai komunis indonesia,1,1,0,1,0,1,0,0,0,0,0,1
1862,umat islam tekan indikasi tekan susah bangun rumah ibadah larang giat agama rumah kena persekusi giat organisasi agama umat islam indonesia meng,0,0,0,0,0,0,0,0,0,0,0,0
1863,sabar hina allah rasul ibnu maktum tegur wanita yahudi kali indah wanita yahudi paksa beliau pukul pukul mati perkara lapor bag,0,0,0,0,0,0,0,0,0,0,0,0
1864,edan kepala polisi republik indonesia isu rohingya goreng serang perintah jokowi,1,0,1,0,0,0,0,0,1,1,0,0
1865,sadar wanita indonesia muhammad bejat khadijah tinggal jadi perempuan budak seks,1,1,0,1,1,0,0,1,0,0,1,0
1866,defisit negatif ekonomi moneter,0,0,0,0,0,0,0,0,0,0,0,0
1867,bego baca salah baca biar dungu bong,1,1,1,0,0,0,0,0,1,1,0,0
1868,aktivis ala partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
1869,mari sebar baik jabar pilih pasang asyik no pasang sudirman ida jawa allahu akbar,0,0,0,0,0,0,0,0,0,0,0,0
1870,dungu idiot tambak,0,1,0,0,0,0,0,0,0,0,0,0
1871,aku mahasiswi pasang tarif rupiah ribu tidur,0,0,0,0,0,0,0,0,0,0,0,0
1872,benah alonalon kurang mu do mayak kick off blayerblayer wirawiri bawa genderuwo atas nama geng,0,0,0,0,0,0,0,0,0,0,0,0
1873,lucu sipit hmmm,0,0,0,0,0,0,0,0,0,0,0,0
1874,tai,1,1,1,0,0,0,0,0,1,1,0,0
1875,mau aw ya titit gue burik,0,1,0,0,0,0,0,0,0,0,0,0
1876,scroll insta dak farah nih cerita idiot gambar pra matang,0,0,0,0,0,0,0,0,0,0,0,0
1877,rasulullah saw anjur muslim dagang republika online,0,0,0,0,0,0,0,0,0,0,0,0
1878,kang konter rumah wkwk koko koko sipit,0,0,0,0,0,0,0,0,0,0,0,0
1879,hutang gederakyat susahdah iya alay politik,1,0,1,0,0,0,0,0,1,1,0,0
1880,orang cina baca twit haha,0,0,0,0,0,0,0,0,0,0,0,0
1881,kunyuk nih gue wkwk,0,1,0,0,0,0,0,0,0,0,0,0
1882,ganyang partai komunis indonesia kuat tenaga,1,0,0,1,0,1,0,0,0,0,0,1
1883,dewan wakil rakyat legislasi nasional ternak cebong bicara,1,1,0,1,0,0,0,0,1,0,1,0
1884,harap partai adil sejahtera bubar partai komunis indonesia partai demokrasi indonesia juang bubar,1,0,0,1,0,0,0,0,1,0,1,0
1885,allah biar sesat orang kafir qs,0,0,0,0,0,0,0,0,0,0,0,0
1886,kasih kerja rumah segara kerja molor tahuntuh korban tukang ceramah radikal bergentayangananggota dewan wakil rakyat baca buku the power of nowbukan tonton power of love laku,0,0,0,0,0,0,0,0,0,0,0,0
1887,bubar komisi berantas korupsi sop sadap sesuai putus mk,1,0,0,1,0,0,0,0,1,0,0,1
1888,indeks sahamsaham inggris kuat pe,0,0,0,0,0,0,0,0,0,0,0,0
1889,kawan lawanmenyelematkan bajing,1,1,0,1,0,0,0,0,1,0,1,0
1890,hormat sungguh jerit hati sanggup tanggung sudi presiden hormat solusi kait tiket lebaran jangkau mudik terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
1891,infrastruktur,1,0,1,0,0,0,0,0,1,1,0,0
1892,cinta budaya bro,0,0,0,0,0,0,0,0,0,0,0,0
1893,dukung nista agama dukung gera,1,0,0,1,0,0,0,0,1,0,1,0
1894,presiden filipina arah rahib tahan,0,0,0,0,0,0,0,0,0,0,0,0
1895,belok kanan belok kiri nama lawan tangan kanan tangan kiri nama lengkap berhatihatilah nilai beda dapat ulama,0,0,0,0,0,0,0,0,0,0,0,0
1896,tanda orang munafik bicara dustakl janji mengingkarikl amanat khianat hrbukhari,0,0,0,0,0,0,0,0,0,0,0,0
1897,ustadzdi daerah mayoritas tani karet amp alhamdulillah masyarakat daerah hidup makmur jokowi presidensejak jokowi presiden harga karet anjlokpetani meng,0,0,0,0,0,0,0,0,0,0,0,0
1898,retweet kontol jari sasar kontol sange berat bokep asia,0,1,0,0,0,0,0,0,0,0,0,0
1899,titit pangkas,0,1,0,0,0,0,0,0,0,0,0,0
1900,owo hidup nafsu presidenakan muncul isu pkikomunisanti islam antek situ,1,0,1,0,1,1,0,0,0,1,0,0
1901,urus cung sembah nya bani kacung surat pemberitahuan tahun cung,1,1,0,1,0,0,0,0,1,0,1,0
1902,minim sentimen positif domestik kait makroekonomi moneter tingkat laju usd hambat potensi naik rupiah,0,0,0,0,0,0,0,0,0,0,0,0
1903,kasih kangen habis sadar hadeuuuuuhhhh kontol,0,1,0,0,0,0,0,0,0,0,0,0
1904,profesor kristen katolik nusantara,0,0,0,0,0,0,0,0,0,0,0,0
1905,sih om bule geblek ya sepeda hem,1,1,1,0,0,0,0,0,1,1,0,0
1906,haha aiman bodoh swafoto spanar,0,1,0,0,0,0,0,0,0,0,0,0
1907,pokok balas partai silit hitam,1,1,0,1,0,0,0,0,1,0,1,0
1908,dienwaktu anggota dewan bangga anak partai komunis indonesia usia ya,0,0,0,0,0,0,0,0,0,0,0,0
1909,dulatips haha heran cebong senang banget junjung plonga plongo,1,1,0,1,0,0,0,0,1,0,1,0
1910,adik gue langsung suruh ambil swasta ayah gue jawa anak mulu rasa banget bilang cina cina gue jujur ejek gue racist beda,0,0,0,0,0,0,0,0,0,0,0,0
1911,jas merah regrann from dengar kisah presiden soekarno masjid tutup perintah uni soviet mari simak informasi nahdlatul ulama islam nusantara islam nu aswaja soekarno indonesia nikitakru,0,0,0,0,0,0,0,0,0,0,0,0
1912,memek gilir anak nct asyik kali ya nghh,0,1,0,0,0,0,0,0,0,0,0,0
1913,allah subhanahu wa taala ajak gaul lukman suka dengar orang aji ayat penggal kafir penis,1,1,0,1,1,0,0,0,0,0,1,0
1914,lupa baca bismillah makan islam islam kini dakwah poster dakwah kaji tausiah ceramah majelis ilmu sunnah hijrah aswaja save palestina save rohingya save ghouta,0,0,0,0,0,0,0,0,0,0,0,0
1915,a tepat tanggal september timnas day,0,0,0,0,0,0,0,0,0,0,0,0
1916,presiden jokowitinjau langsungpresiden pasti bandara internasional jawa barat uji coba,0,0,0,0,0,0,0,0,0,0,0,0
1917,anies rangkul satu surat pemberitahuan tahun dangkal cekak intelektual budak ahok kafir,1,1,1,0,1,0,0,0,0,1,0,0
1918,pribadi kagum artikel beliau tolong kecopetandan baik rumah hancur puting beliungtpa media tausaat jabat menteri,0,0,0,0,0,0,0,0,0,0,0,0
1919,enteng banget sih rahang tololtololin anak orang,0,1,0,0,0,0,0,0,0,0,0,0
1920,cebong erti warganet,1,1,0,1,0,0,0,0,1,0,1,0
1921,nek iya bajing benar orang,1,1,1,0,0,0,0,0,1,1,0,0
1922,manusia orang busuklebih busuk bangkaizonk apes,1,1,1,0,0,0,0,0,1,1,0,0
1923,masuk akal bilang bagus akal sehat bilang malas bejat maju sak rumah losssss mundur takut,1,1,0,1,0,0,0,0,1,0,1,0
1924,lgbt simpang asa mudah atur bingung,0,0,0,0,0,0,0,0,0,0,0,0
1925,lihat dukung ahok kafir dukung anies muslim orang beda haluan ejek kafir haluan suci,0,0,0,0,0,0,0,0,0,0,0,0
1926,kitab suci nya singgung kitab ayat suci definisi meng aktif imajinasi i do not care kitab suci ku beda bagi a,1,0,0,1,1,0,0,0,0,0,1,0
1927,teman teman cina main dimanamana deh kenal eh tau diam sih bikin thread sih mbak muah deh,0,0,0,0,0,0,0,0,0,0,0,0
1928,libat uang alat tukar jual beli tukar ekor onta salah dalil,0,0,0,0,0,0,0,0,0,0,0,0
1929,kampanye presiden jokowi mencret ya,1,1,0,1,0,0,0,0,1,0,1,0
1930,urus telur becus urus dasar cungkring peang x,1,1,1,0,0,0,1,0,0,1,0,0
1931,cocokcocok penis istri izin lukman,1,1,0,1,1,0,0,0,0,0,1,0
1932,janji tepat deh janji tepat lapang kerja rakyat tenaga kerja asing cina miris,1,0,1,0,0,1,0,0,0,1,0,0
1933,twit bikin warganet suuzan kurangkurangin ngentot,1,1,1,0,0,0,0,1,0,1,0,0
1934,indonesia peringkat global muslim travel indeks gmti april menteri pariwisata damping ketua tim cepat wisata halal riyanto sofyan asisten deputi budaya oneng setyorini hadir,0,0,0,0,0,0,0,0,0,0,0,0
1935,penggal video goreng angin orang dungu nekat goreng angin,1,1,1,0,0,0,0,0,1,1,0,0
1936,partai politik cari benar ayo tenggelam partai demokrasi indonesia juang level kepala perintah rugi negara rugi bangsa,1,0,0,1,0,0,0,0,1,0,0,1
